id,timestamp,department,electricity_kWh,water_liters,electricity_cost,water_cost,total_cost,year,month,day,hour,day_name,usage_type,total_consumption,high_usage_flag
4616,2023-02-08 11:00:00,Production,160.89,451.27,1608.86,9.03,1617.89,2023,2,8,11,Wednesday,Peak,612.16,1
4621,2023-02-08 12:00:00,Production,157.26,468.53,1572.55,9.37,1581.92,2023,2,8,12,Wednesday,Peak,625.79,1
4626,2023-02-08 13:00:00,Production,161.03,531.25,1610.3,10.62,1620.93,2023,2,8,13,Wednesday,Peak,692.28,1
4636,2023-02-08 15:00:00,Production,158.42,502.4,1584.17,10.05,1594.22,2023,2,8,15,Wednesday,Peak,660.82,1
4651,2023-02-08 18:00:00,Production,154.89,496.93,1548.9,9.94,1558.84,2023,2,8,18,Wednesday,Peak,651.82,1
4660,2023-02-08 19:00:00,R&D,218.68,400.39,2186.82,8.01,2194.83,2023,2,8,19,Wednesday,Non-Peak,619.07,1
4716,2023-02-09 07:00:00,Production,140.25,529.52,1402.51,10.59,1413.1,2023,2,9,7,Thursday,Non-Peak,669.77,1
4721,2023-02-09 08:00:00,Production,149.89,432.04,1498.95,8.64,1507.59,2023,2,9,8,Thursday,Non-Peak,581.93,1
4731,2023-02-09 10:00:00,Production,140.07,563.28,1400.66,11.27,1411.93,2023,2,9,10,Thursday,Peak,703.35,1
4771,2023-02-09 18:00:00,Production,145.46,496.85,1454.58,9.94,1464.52,2023,2,9,18,Thursday,Peak,642.31,1
4801,2023-02-10 00:00:00,Production,155.63,528.33,1556.28,10.57,1566.85,2023,2,10,0,Friday,Non-Peak,683.96,1
4836,2023-02-10 07:00:00,Production,148.3,468.81,1483,9.38,1492.38,2023,2,10,7,Friday,Non-Peak,617.11,1
4851,2023-02-10 10:00:00,Production,155.66,503.72,1556.62,10.07,1566.7,2023,2,10,10,Friday,Peak,659.38,1
4916,2023-02-10 23:00:00,Production,138.31,533.48,1383.13,10.67,1393.8,2023,2,10,23,Friday,Non-Peak,671.79,1
4921,2023-02-11 00:00:00,Production,145.61,577.07,1456.07,11.54,1467.61,2023,2,11,0,Saturday,Non-Peak,722.68,1
4936,2023-02-11 03:00:00,Production,145.86,465.11,1458.64,9.3,1467.94,2023,2,11,3,Saturday,Non-Peak,610.97,1
4981,2023-02-11 12:00:00,Production,144.49,480.83,1444.93,9.62,1454.54,2023,2,11,12,Saturday,Peak,625.32,1
5000,2023-02-11 15:00:00,R&D,187.07,439.1,1870.74,8.78,1879.53,2023,2,11,15,Saturday,Peak,626.17,1
5011,2023-02-11 18:00:00,Production,138.02,469.41,1380.22,9.39,1389.61,2023,2,11,18,Saturday,Peak,607.43,1
5031,2023-02-11 22:00:00,Production,149.84,406.15,1498.39,8.12,1506.51,2023,2,11,22,Saturday,Non-Peak,555.99,1
5051,2023-02-12 02:00:00,Production,139.88,503.29,1398.8,10.07,1408.87,2023,2,12,2,Sunday,Non-Peak,643.17,1
5066,2023-02-12 05:00:00,Production,143.84,566.68,1438.4,11.33,1449.73,2023,2,12,5,Sunday,Non-Peak,710.52,1
5101,2023-02-12 12:00:00,Production,149.01,443.89,1490.07,8.88,1498.95,2023,2,12,12,Sunday,Peak,592.9,1
5161,2023-02-13 00:00:00,Production,143.66,422.78,1436.58,8.46,1445.03,2023,2,13,0,Monday,Non-Peak,566.44,1
5166,2023-02-13 01:00:00,Production,228.3,979.11,2282.96,19.58,2302.54,2023,2,13,1,Monday,Non-Peak,1207.41,1
5201,2023-02-13 08:00:00,Production,144.93,442.25,1449.27,8.84,1458.11,2023,2,13,8,Monday,Non-Peak,587.18,1
5241,2023-02-13 16:00:00,Production,140.34,531.37,1403.37,10.63,1413.99,2023,2,13,16,Monday,Peak,671.71,1
5246,2023-02-13 17:00:00,Production,140.55,485.5,1405.46,9.71,1415.17,2023,2,13,17,Monday,Peak,626.05,1
5256,2023-02-13 19:00:00,Production,143.88,437.27,1438.75,8.75,1447.5,2023,2,13,19,Monday,Non-Peak,581.15,1
5306,2023-02-14 05:00:00,Production,145.94,460.39,1459.45,9.21,1468.65,2023,2,14,5,Tuesday,Non-Peak,606.33,1
5321,2023-02-14 08:00:00,Production,147.02,545.67,1470.22,10.91,1481.13,2023,2,14,8,Tuesday,Non-Peak,692.69,1
5326,2023-02-14 09:00:00,Production,143.74,504.59,1437.37,10.09,1447.46,2023,2,14,9,Tuesday,Peak,648.33,1
5376,2023-02-14 19:00:00,Production,143.64,549.19,1436.45,10.98,1447.43,2023,2,14,19,Tuesday,Non-Peak,692.83,1
5386,2023-02-14 21:00:00,Production,153.44,523.5,1534.37,10.47,1544.84,2023,2,14,21,Tuesday,Non-Peak,676.94,1
5406,2023-02-15 01:00:00,Production,143.95,517.59,1439.55,10.35,1449.9,2023,2,15,1,Wednesday,Non-Peak,661.54,1
5416,2023-02-15 03:00:00,Production,155.04,541.13,1550.36,10.82,1561.18,2023,2,15,3,Wednesday,Non-Peak,696.17,1
5426,2023-02-15 05:00:00,Production,141.64,506.7,1416.42,10.13,1426.55,2023,2,15,5,Wednesday,Non-Peak,648.34,1
5571,2023-02-16 10:00:00,Production,142.51,512.16,1425.14,10.24,1435.38,2023,2,16,10,Thursday,Peak,654.67,1
5581,2023-02-16 12:00:00,Production,138.15,458.79,1381.52,9.18,1390.7,2023,2,16,12,Thursday,Peak,596.94,1
5590,2023-02-16 13:00:00,R&D,150.27,260.16,1502.74,5.2,1507.94,2023,2,16,13,Thursday,Peak,410.43,1
5621,2023-02-16 20:00:00,Production,155,422.06,1549.95,8.44,1558.39,2023,2,16,20,Thursday,Non-Peak,577.06,1
5636,2023-02-16 23:00:00,Production,162.31,555.28,1623.12,11.11,1634.23,2023,2,16,23,Thursday,Non-Peak,717.59,1
5666,2023-02-17 05:00:00,Production,139.42,474.39,1394.16,9.49,1403.64,2023,2,17,5,Friday,Non-Peak,613.81,1
5701,2023-02-17 12:00:00,Production,145.7,492.2,1457,9.84,1466.84,2023,2,17,12,Friday,Peak,637.9,1
5716,2023-02-17 15:00:00,Production,153.98,531.45,1539.82,10.63,1550.45,2023,2,17,15,Friday,Peak,685.43,1
5746,2023-02-17 21:00:00,Production,142.85,581.46,1428.53,11.63,1440.16,2023,2,17,21,Friday,Non-Peak,724.31,1
5771,2023-02-18 02:00:00,Production,151.28,458.49,1512.79,9.17,1521.96,2023,2,18,2,Saturday,Non-Peak,609.77,1
5796,2023-02-18 07:00:00,Production,138.49,474.27,1384.91,9.49,1394.4,2023,2,18,7,Saturday,Non-Peak,612.76,1
5831,2023-02-18 14:00:00,Production,272.65,646.65,2726.55,12.93,2739.48,2023,2,18,14,Saturday,Peak,919.3,1
5886,2023-02-19 01:00:00,Production,138.51,426.97,1385.14,8.54,1393.67,2023,2,19,1,Sunday,Non-Peak,565.48,1
5896,2023-02-19 03:00:00,Production,169.03,445.72,1690.34,8.91,1699.25,2023,2,19,3,Sunday,Non-Peak,614.75,1
5901,2023-02-19 04:00:00,Production,139.03,421.51,1390.28,8.43,1398.71,2023,2,19,4,Sunday,Non-Peak,560.54,1
5908,2023-02-19 05:00:00,IT,138.26,227.34,1382.62,4.55,1387.17,2023,2,19,5,Sunday,Non-Peak,365.6,1
5941,2023-02-19 12:00:00,Production,151.68,412.19,1516.79,8.24,1525.03,2023,2,19,12,Sunday,Peak,563.87,1
6001,2023-02-20 00:00:00,Production,168.98,482.96,1689.76,9.66,1699.42,2023,2,20,0,Monday,Non-Peak,651.94,1
6021,2023-02-20 04:00:00,Production,137.62,554.3,1376.2,11.09,1387.29,2023,2,20,4,Monday,Non-Peak,691.92,1
6031,2023-02-20 06:00:00,Production,146.61,492.56,1466.09,9.85,1475.94,2023,2,20,6,Monday,Non-Peak,639.17,1
6056,2023-02-20 11:00:00,Production,138.4,545.46,1384,10.91,1394.91,2023,2,20,11,Monday,Peak,683.86,1
6096,2023-02-20 19:00:00,Production,161.72,566.87,1617.2,11.34,1628.54,2023,2,20,19,Monday,Non-Peak,728.59,1
6136,2023-02-21 03:00:00,Production,141.36,537.57,1413.59,10.75,1424.34,2023,2,21,3,Tuesday,Non-Peak,678.93,1
6161,2023-02-21 08:00:00,Production,173.29,593.72,1732.92,11.87,1744.8,2023,2,21,8,Tuesday,Non-Peak,767.01,1
6166,2023-02-21 09:00:00,Production,152.87,474.42,1528.7,9.49,1538.18,2023,2,21,9,Tuesday,Peak,627.29,1
6176,2023-02-21 11:00:00,Production,143.38,490.99,1433.84,9.82,1443.66,2023,2,21,11,Tuesday,Peak,634.37,1
6186,2023-02-21 13:00:00,Production,162.87,515.55,1628.71,10.31,1639.02,2023,2,21,13,Tuesday,Peak,678.42,1
6196,2023-02-21 15:00:00,Production,147.4,525.25,1473.99,10.5,1484.49,2023,2,21,15,Tuesday,Peak,672.65,1
6226,2023-02-21 21:00:00,Production,160.64,533.78,1606.38,10.68,1617.05,2023,2,21,21,Tuesday,Non-Peak,694.42,1
6266,2023-02-22 05:00:00,Production,138.13,596.88,1381.29,11.94,1393.22,2023,2,22,5,Wednesday,Non-Peak,735.01,1
6291,2023-02-22 10:00:00,Production,146.18,424.45,1461.8,8.49,1470.29,2023,2,22,10,Wednesday,Peak,570.63,1
6301,2023-02-22 12:00:00,Production,149.15,534.31,1491.49,10.69,1502.17,2023,2,22,12,Wednesday,Peak,683.46,1
6321,2023-02-22 16:00:00,Production,138.18,463.93,1381.78,9.28,1391.06,2023,2,22,16,Wednesday,Peak,602.11,1
6326,2023-02-22 17:00:00,Production,164.88,503.65,1648.81,10.07,1658.88,2023,2,22,17,Wednesday,Peak,668.53,1
6336,2023-02-22 19:00:00,Production,137.22,522.51,1372.24,10.45,1382.69,2023,2,22,19,Wednesday,Non-Peak,659.73,1
6341,2023-02-22 20:00:00,Production,141.93,534.41,1419.34,10.69,1430.03,2023,2,22,20,Wednesday,Non-Peak,676.34,1
6381,2023-02-23 04:00:00,Production,140.95,518.26,1409.54,10.37,1419.91,2023,2,23,4,Thursday,Non-Peak,659.21,1
6396,2023-02-23 07:00:00,Production,141.74,547.22,1417.37,10.94,1428.32,2023,2,23,7,Thursday,Non-Peak,688.96,1
6406,2023-02-23 09:00:00,Production,153.95,458.75,1539.48,9.18,1548.66,2023,2,23,9,Thursday,Peak,612.7,1
6411,2023-02-23 10:00:00,Production,138.13,514.01,1381.33,10.28,1391.61,2023,2,23,10,Thursday,Peak,652.14,1
6436,2023-02-23 15:00:00,Production,145.74,541.78,1457.41,10.84,1468.25,2023,2,23,15,Thursday,Peak,687.52,1
6466,2023-02-23 21:00:00,Production,144.74,532.96,1447.42,10.66,1458.07,2023,2,23,21,Thursday,Non-Peak,677.7,1
6476,2023-02-23 23:00:00,Production,151.41,377.02,1514.06,7.54,1521.6,2023,2,23,23,Thursday,Non-Peak,528.43,1
6506,2023-02-24 05:00:00,Production,137.91,498.16,1379.13,9.96,1389.09,2023,2,24,5,Friday,Non-Peak,636.07,1
6520,2023-02-24 07:00:00,R&D,203.08,398.65,2030.8,7.97,2038.78,2023,2,24,7,Friday,Non-Peak,601.73,1
6526,2023-02-24 09:00:00,Production,137.28,425.98,1372.76,8.52,1381.28,2023,2,24,9,Friday,Peak,563.26,1
6531,2023-02-24 10:00:00,Production,144.66,483.16,1446.58,9.66,1456.25,2023,2,24,10,Friday,Peak,627.82,1
6551,2023-02-24 14:00:00,Production,154.35,531.97,1543.52,10.64,1554.16,2023,2,24,14,Friday,Peak,686.32,1
6576,2023-02-24 19:00:00,Production,149.9,493.88,1499,9.88,1508.88,2023,2,24,19,Friday,Non-Peak,643.78,1
6603,2023-02-25 00:00:00,IT,151.37,244.87,1513.67,4.9,1518.57,2023,2,25,0,Saturday,Non-Peak,396.24,1
6621,2023-02-25 04:00:00,Production,166.35,445.69,1663.47,8.91,1672.38,2023,2,25,4,Saturday,Non-Peak,612.04,1
6636,2023-02-25 07:00:00,Production,156.98,523.97,1569.77,10.48,1580.25,2023,2,25,7,Saturday,Non-Peak,680.95,1
6686,2023-02-25 17:00:00,Production,149.43,574.28,1494.26,11.49,1505.75,2023,2,25,17,Saturday,Peak,723.71,1
6746,2023-02-26 05:00:00,Production,150.58,486.23,1505.84,9.72,1515.56,2023,2,26,5,Sunday,Non-Peak,636.81,1
6776,2023-02-26 11:00:00,Production,157.55,461.57,1575.49,9.23,1584.72,2023,2,26,11,Sunday,Peak,619.12,1
6791,2023-02-26 14:00:00,Production,147.21,455.7,1472.06,9.11,1481.17,2023,2,26,14,Sunday,Peak,602.91,1
6826,2023-02-26 21:00:00,Production,144.14,505.98,1441.38,10.12,1451.5,2023,2,26,21,Sunday,Non-Peak,650.12,1
6831,2023-02-26 22:00:00,Production,161.7,385.54,1617.01,7.71,1624.72,2023,2,26,22,Sunday,Non-Peak,547.24,1
6841,2023-02-27 00:00:00,Production,137.23,534.68,1372.33,10.69,1383.02,2023,2,27,0,Monday,Non-Peak,671.91,1
6851,2023-02-27 02:00:00,Production,137.35,571.51,1373.52,11.43,1384.95,2023,2,27,2,Monday,Non-Peak,708.86,1
6856,2023-02-27 03:00:00,Production,153.94,477.58,1539.42,9.55,1548.97,2023,2,27,3,Monday,Non-Peak,631.52,1
6871,2023-02-27 06:00:00,Production,161.2,477.61,1612.04,9.55,1621.59,2023,2,27,6,Monday,Non-Peak,638.81,1
6906,2023-02-27 13:00:00,Production,142.1,601.09,1420.96,12.02,1432.98,2023,2,27,13,Monday,Peak,743.19,1
6911,2023-02-27 14:00:00,Production,139,482.71,1390.05,9.65,1399.7,2023,2,27,14,Monday,Peak,621.71,1
6926,2023-02-27 17:00:00,Production,214.73,934.91,2147.27,18.7,2165.97,2023,2,27,17,Monday,Peak,1149.64,1
6966,2023-02-28 01:00:00,Production,172.5,533.2,1725.03,10.66,1735.69,2023,2,28,1,Tuesday,Non-Peak,705.7,1
6991,2023-02-28 06:00:00,Production,151.5,450.95,1514.99,9.02,1524.01,2023,2,28,6,Tuesday,Non-Peak,602.45,1
7011,2023-02-28 10:00:00,Production,137.36,524.84,1373.61,10.5,1384.11,2023,2,28,10,Tuesday,Peak,662.2,1
7030,2023-02-28 13:00:00,R&D,174.25,442.63,1742.45,8.85,1751.31,2023,2,28,13,Tuesday,Peak,616.88,1
7031,2023-02-28 14:00:00,Production,144.57,426.31,1445.69,8.53,1454.22,2023,2,28,14,Tuesday,Peak,570.88,1
7041,2023-02-28 16:00:00,Production,159.65,619.61,1596.5,12.39,1608.89,2023,2,28,16,Tuesday,Peak,779.26,1
7056,2023-02-28 19:00:00,Production,170.49,456.47,1704.87,9.13,1713.99,2023,2,28,19,Tuesday,Non-Peak,626.96,1
7155,2023-03-01 14:00:00,R&D,152.06,251.25,1520.57,5.02,1525.59,2023,3,1,14,Wednesday,Peak,403.31,1
7156,2023-03-01 15:00:00,Production,141.31,565.44,1413.08,11.31,1424.39,2023,3,1,15,Wednesday,Peak,706.75,1
7196,2023-03-01 23:00:00,Production,139.97,482.21,1399.72,9.64,1409.36,2023,3,1,23,Wednesday,Non-Peak,622.18,1
7211,2023-03-02 02:00:00,Production,140.71,517.23,1407.11,10.34,1417.46,2023,3,2,2,Thursday,Non-Peak,657.94,1
7226,2023-03-02 05:00:00,Production,145.57,458.2,1455.68,9.16,1464.85,2023,3,2,5,Thursday,Non-Peak,603.77,1
7241,2023-03-02 08:00:00,Production,151.65,504.24,1516.52,10.08,1526.61,2023,3,2,8,Thursday,Non-Peak,655.89,1
7311,2023-03-02 22:00:00,Production,160.42,489.18,1604.24,9.78,1614.02,2023,3,2,22,Thursday,Non-Peak,649.6,1
7381,2023-03-03 12:00:00,Production,146.92,504.42,1469.17,10.09,1479.26,2023,3,3,12,Friday,Peak,651.34,1
7401,2023-03-03 16:00:00,Production,147.84,541.53,1478.4,10.83,1489.23,2023,3,3,16,Friday,Peak,689.37,1
7406,2023-03-03 17:00:00,Production,143.69,521.83,1436.86,10.44,1447.29,2023,3,3,17,Friday,Peak,665.52,1
7411,2023-03-03 18:00:00,Production,144.5,450.46,1445,9.01,1454.01,2023,3,3,18,Friday,Peak,594.96,1
7416,2023-03-03 19:00:00,Production,217.42,1040.55,2174.18,20.81,2194.99,2023,3,3,19,Friday,Non-Peak,1257.97,1
7421,2023-03-03 20:00:00,Production,154.89,498.68,1548.86,9.97,1558.84,2023,3,3,20,Friday,Non-Peak,653.57,1
7426,2023-03-03 21:00:00,Production,140.27,513.29,1402.66,10.27,1412.93,2023,3,3,21,Friday,Non-Peak,653.56,1
7431,2023-03-03 22:00:00,Production,144.56,431.9,1445.6,8.64,1454.24,2023,3,3,22,Friday,Non-Peak,576.46,1
7461,2023-03-04 04:00:00,Production,170.27,559.54,1702.73,11.19,1713.92,2023,3,4,4,Saturday,Non-Peak,729.81,1
7506,2023-03-04 13:00:00,Production,144.38,615.9,1443.79,12.32,1456.1,2023,3,4,13,Saturday,Peak,760.28,1
7511,2023-03-04 14:00:00,Production,139.69,566.28,1396.94,11.33,1408.26,2023,3,4,14,Saturday,Peak,705.97,1
7521,2023-03-04 16:00:00,Production,150.65,432.05,1506.51,8.64,1515.15,2023,3,4,16,Saturday,Peak,582.7,1
7541,2023-03-04 20:00:00,Production,137.83,412,1378.32,8.24,1386.56,2023,3,4,20,Saturday,Non-Peak,549.83,1
7576,2023-03-05 03:00:00,Production,141.14,515.69,1411.37,10.31,1421.68,2023,3,5,3,Sunday,Non-Peak,656.83,1
7591,2023-03-05 06:00:00,Production,160.62,435.25,1606.19,8.71,1614.9,2023,3,5,6,Sunday,Non-Peak,595.87,1
7596,2023-03-05 07:00:00,Production,137.91,474.68,1379.14,9.49,1388.63,2023,3,5,7,Sunday,Non-Peak,612.59,1
7606,2023-03-05 09:00:00,Production,143.8,514.61,1438.04,10.29,1448.33,2023,3,5,9,Sunday,Peak,658.41,1
7661,2023-03-05 20:00:00,Production,149.38,538.88,1493.84,10.78,1504.62,2023,3,5,20,Sunday,Non-Peak,688.26,1
7676,2023-03-05 23:00:00,Production,171.79,552.04,1717.93,11.04,1728.97,2023,3,5,23,Sunday,Non-Peak,723.83,1
7686,2023-03-06 01:00:00,Production,138.56,477.91,1385.55,9.56,1395.11,2023,3,6,1,Monday,Non-Peak,616.47,1
7696,2023-03-06 03:00:00,Production,145.41,557.94,1454.12,11.16,1465.27,2023,3,6,3,Monday,Non-Peak,703.35,1
7701,2023-03-06 04:00:00,Production,166.96,530.46,1669.6,10.61,1680.21,2023,3,6,4,Monday,Non-Peak,697.42,1
7721,2023-03-06 08:00:00,Production,141.16,517.74,1411.62,10.35,1421.98,2023,3,6,8,Monday,Non-Peak,658.9,1
7776,2023-03-06 19:00:00,Production,164.78,493.3,1647.84,9.87,1657.7,2023,3,6,19,Monday,Non-Peak,658.08,1
7791,2023-03-06 22:00:00,Production,151.24,492.12,1512.45,9.84,1522.29,2023,3,6,22,Monday,Non-Peak,643.36,1
7821,2023-03-07 04:00:00,Production,157.13,538.02,1571.28,10.76,1582.04,2023,3,7,4,Tuesday,Non-Peak,695.15,1
7866,2023-03-07 13:00:00,Production,170.75,529.95,1707.51,10.6,1718.11,2023,3,7,13,Tuesday,Peak,700.7,1
7881,2023-03-07 16:00:00,Production,143.09,487.65,1430.92,9.75,1440.67,2023,3,7,16,Tuesday,Peak,630.74,1
7931,2023-03-08 02:00:00,Production,138.28,547.82,1382.78,10.96,1393.73,2023,3,8,2,Wednesday,Non-Peak,686.1,1
7936,2023-03-08 03:00:00,Production,151.64,585.05,1516.35,11.7,1528.05,2023,3,8,3,Wednesday,Non-Peak,736.69,1
7951,2023-03-08 06:00:00,Production,153.26,561.55,1532.57,11.23,1543.81,2023,3,8,6,Wednesday,Non-Peak,714.81,1
7971,2023-03-08 10:00:00,Production,150.25,461.34,1502.49,9.23,1511.72,2023,3,8,10,Wednesday,Peak,611.59,1
7986,2023-03-08 13:00:00,Production,139.89,461.81,1398.92,9.24,1408.16,2023,3,8,13,Wednesday,Peak,601.7,1
7991,2023-03-08 14:00:00,Production,160.46,513.43,1604.57,10.27,1614.84,2023,3,8,14,Wednesday,Peak,673.89,1
8036,2023-03-08 23:00:00,Production,147.35,464.53,1473.48,9.29,1482.77,2023,3,8,23,Wednesday,Non-Peak,611.88,1
8046,2023-03-09 01:00:00,Production,193.75,509.11,1937.49,10.18,1947.68,2023,3,9,1,Thursday,Non-Peak,702.86,1
8056,2023-03-09 03:00:00,Production,147.31,440.77,1473.13,8.82,1481.95,2023,3,9,3,Thursday,Non-Peak,588.08,1
8101,2023-03-09 12:00:00,Production,150.2,513.15,1502,10.26,1512.26,2023,3,9,12,Thursday,Peak,663.35,1
8111,2023-03-09 14:00:00,Production,235.83,766.61,2358.3,15.33,2373.63,2023,3,9,14,Thursday,Peak,1002.44,1
8120,2023-03-09 15:00:00,R&D,217.45,375.3,2174.53,7.51,2182.03,2023,3,9,15,Thursday,Peak,592.75,1
8141,2023-03-09 20:00:00,Production,159.07,514.08,1590.73,10.28,1601.01,2023,3,9,20,Thursday,Non-Peak,673.15,1
8156,2023-03-09 23:00:00,Production,140.45,442.38,1404.47,8.85,1413.32,2023,3,9,23,Thursday,Non-Peak,582.83,1
8161,2023-03-10 00:00:00,Production,143.64,510.78,1436.38,10.22,1446.59,2023,3,10,0,Friday,Non-Peak,654.42,1
8201,2023-03-10 08:00:00,Production,214.9,761.7,2149.02,15.23,2164.26,2023,3,10,8,Friday,Non-Peak,976.6,1
8236,2023-03-10 15:00:00,Production,140.03,447.92,1400.33,8.96,1409.29,2023,3,10,15,Friday,Peak,587.95,1
8291,2023-03-11 02:00:00,Production,140.11,431.41,1401.08,8.63,1409.71,2023,3,11,2,Saturday,Non-Peak,571.52,1
8306,2023-03-11 05:00:00,Production,148.37,414.93,1483.73,8.3,1492.03,2023,3,11,5,Saturday,Non-Peak,563.3,1
8311,2023-03-11 06:00:00,Production,155.45,431.16,1554.49,8.62,1563.11,2023,3,11,6,Saturday,Non-Peak,586.61,1
8316,2023-03-11 07:00:00,Production,156.19,586.39,1561.89,11.73,1573.62,2023,3,11,7,Saturday,Non-Peak,742.58,1
8321,2023-03-11 08:00:00,Production,142.12,485.94,1421.16,9.72,1430.88,2023,3,11,8,Saturday,Non-Peak,628.06,1
8341,2023-03-11 12:00:00,Production,142.76,483.48,1427.58,9.67,1437.25,2023,3,11,12,Saturday,Peak,626.24,1
8481,2023-03-12 16:00:00,Production,156.16,508.93,1561.64,10.18,1571.82,2023,3,12,16,Sunday,Peak,665.09,1
8536,2023-03-13 03:00:00,Production,138.98,575.72,1389.76,11.51,1401.27,2023,3,13,3,Monday,Non-Peak,714.7,1
8561,2023-03-13 08:00:00,Production,139.6,559.17,1396.02,11.18,1407.2,2023,3,13,8,Monday,Non-Peak,698.77,1
8566,2023-03-13 09:00:00,Production,139.24,425.72,1392.37,8.51,1400.89,2023,3,13,9,Monday,Peak,564.96,1
8576,2023-03-13 11:00:00,Production,137.33,516.37,1373.31,10.33,1383.64,2023,3,13,11,Monday,Peak,653.7,1
8591,2023-03-13 14:00:00,Production,144.41,515.09,1444.11,10.3,1454.42,2023,3,13,14,Monday,Peak,659.5,1
8646,2023-03-14 01:00:00,Production,143.96,426.61,1439.56,8.53,1448.09,2023,3,14,1,Tuesday,Non-Peak,570.57,1
8706,2023-03-14 13:00:00,Production,146.16,428.29,1461.56,8.57,1470.13,2023,3,14,13,Tuesday,Peak,574.45,1
8726,2023-03-14 17:00:00,Production,148.55,424.4,1485.51,8.49,1494,2023,3,14,17,Tuesday,Peak,572.95,1
8731,2023-03-14 18:00:00,Production,151.42,532.02,1514.18,10.64,1524.82,2023,3,14,18,Tuesday,Peak,683.44,1
8781,2023-03-15 04:00:00,Production,140.62,543.8,1406.23,10.88,1417.1,2023,3,15,4,Wednesday,Non-Peak,684.42,1
8806,2023-03-15 09:00:00,Production,140.47,500.93,1404.7,10.02,1414.72,2023,3,15,9,Wednesday,Peak,641.4,1
8851,2023-03-15 18:00:00,Production,148.33,515.17,1483.32,10.3,1493.62,2023,3,15,18,Wednesday,Peak,663.5,1
8881,2023-03-16 00:00:00,Production,146.98,558.75,1469.77,11.17,1480.95,2023,3,16,0,Thursday,Non-Peak,705.73,1
8891,2023-03-16 02:00:00,Production,185.56,910.9,1855.59,18.22,1873.81,2023,3,16,2,Thursday,Non-Peak,1096.46,1
8966,2023-03-16 17:00:00,Production,152.5,612.84,1525.04,12.26,1537.3,2023,3,16,17,Thursday,Peak,765.34,1
8976,2023-03-16 19:00:00,Production,140.81,526.89,1408.07,10.54,1418.61,2023,3,16,19,Thursday,Non-Peak,667.7,1
8996,2023-03-16 23:00:00,Production,146.74,504,1467.42,10.08,1477.5,2023,3,16,23,Thursday,Non-Peak,650.74,1
9036,2023-03-17 07:00:00,Production,138.58,489.52,1385.8,9.79,1395.59,2023,3,17,7,Friday,Non-Peak,628.1,1
9056,2023-03-17 11:00:00,Production,173.34,460.08,1733.41,9.2,1742.61,2023,3,17,11,Friday,Peak,633.42,1
9066,2023-03-17 13:00:00,Production,155.51,533.92,1555.09,10.68,1565.77,2023,3,17,13,Friday,Peak,689.43,1
9071,2023-03-17 14:00:00,Production,147.35,425.74,1473.51,8.51,1482.02,2023,3,17,14,Friday,Peak,573.09,1
9076,2023-03-17 15:00:00,Production,145.7,445.09,1457.02,8.9,1465.92,2023,3,17,15,Friday,Peak,590.79,1
9086,2023-03-17 17:00:00,Production,153.53,660.85,1535.32,13.22,1548.53,2023,3,17,17,Friday,Peak,814.38,1
9101,2023-03-17 20:00:00,Production,143.26,588,1432.6,11.76,1444.36,2023,3,17,20,Friday,Non-Peak,731.26,1
9116,2023-03-17 23:00:00,Production,152.79,465.73,1527.88,9.31,1537.2,2023,3,17,23,Friday,Non-Peak,618.52,1
9126,2023-03-18 01:00:00,Production,148,456.1,1479.98,9.12,1489.11,2023,3,18,1,Saturday,Non-Peak,604.1,1
9151,2023-03-18 06:00:00,Production,144.26,440.9,1442.65,8.82,1451.47,2023,3,18,6,Saturday,Non-Peak,585.16,1
9166,2023-03-18 09:00:00,Production,146.73,413.66,1467.32,8.27,1475.59,2023,3,18,9,Saturday,Peak,560.39,1
9201,2023-03-18 16:00:00,Production,163.04,472.69,1630.4,9.45,1639.85,2023,3,18,16,Saturday,Peak,635.73,1
9236,2023-03-18 23:00:00,Production,144.22,434.67,1442.18,8.69,1450.88,2023,3,18,23,Saturday,Non-Peak,578.89,1
9251,2023-03-19 02:00:00,Production,146.36,517.15,1463.61,10.34,1473.96,2023,3,19,2,Sunday,Non-Peak,663.51,1
9276,2023-03-19 07:00:00,Production,139.19,555.68,1391.89,11.11,1403,2023,3,19,7,Sunday,Non-Peak,694.87,1
9296,2023-03-19 11:00:00,Production,139.95,422.39,1399.45,8.45,1407.9,2023,3,19,11,Sunday,Peak,562.34,1
9321,2023-03-19 16:00:00,Production,143.49,460.64,1434.94,9.21,1444.15,2023,3,19,16,Sunday,Peak,604.13,1
9326,2023-03-19 17:00:00,Production,139.13,533.03,1391.33,10.66,1401.99,2023,3,19,17,Sunday,Peak,672.16,1
9366,2023-03-20 01:00:00,Production,150.43,583.5,1504.29,11.67,1515.96,2023,3,20,1,Monday,Non-Peak,733.93,1
9376,2023-03-20 03:00:00,Production,146.76,543.47,1467.61,10.87,1478.48,2023,3,20,3,Monday,Non-Peak,690.23,1
9391,2023-03-20 06:00:00,Production,147.68,515.06,1476.83,10.3,1487.13,2023,3,20,6,Monday,Non-Peak,662.74,1
9396,2023-03-20 07:00:00,Production,145.48,387.48,1454.76,7.75,1462.51,2023,3,20,7,Monday,Non-Peak,532.96,1
9406,2023-03-20 09:00:00,Production,147.62,548.82,1476.16,10.98,1487.13,2023,3,20,9,Monday,Peak,696.44,1
9416,2023-03-20 11:00:00,Production,145.77,475.64,1457.68,9.51,1467.19,2023,3,20,11,Monday,Peak,621.41,1
