timestamp,department,electricity_kWh,water_liters,electricity_cost,water_cost,total_cost
2023-01-04 03:00:00,R&D,48.76,310.05,487.64,6.2,493.84
2023-01-04 04:00:00,Production,141.57,498.07,1415.74,9.96,1425.7
2023-01-04 04:00:00,Admin,33.67,182.82,336.7,3.66,340.36
2023-01-04 04:00:00,IT,82.15,177.6,821.48,3.55,825.03
2023-01-04 04:00:00,HR,44.02,89.72,440.16,1.79,441.96
2023-01-04 04:00:00,R&D,68.99,229.85,689.94,4.6,694.54
2023-01-04 05:00:00,Production,126.48,485.43,1264.76,9.71,1274.47
2023-01-04 05:00:00,Admin,55.44,188.88,554.36,3.78,558.14
2023-01-04 05:00:00,IT,26.48,154.7,264.84,3.09,267.93
2023-01-04 05:00:00,HR,36.38,83.2,363.76,1.66,365.42
2023-01-04 05:00:00,R&D,96.15,212.63,961.46,4.25,965.71
2023-01-04 06:00:00,Production,110.65,517.33,1106.46,10.35,1116.81
2023-01-04 06:00:00,Admin,34.44,191.83,344.41,3.84,348.25
2023-01-04 06:00:00,IT,61.15,124.34,611.52,2.49,614.01
2023-01-04 06:00:00,HR,37.41,118.51,374.07,2.37,376.45
2023-01-04 06:00:00,R&D,110.02,275.51,1100.15,5.51,1105.66
2023-01-04 07:00:00,Production,136.94,561.13,1369.42,11.22,1380.64
2023-01-04 07:00:00,Admin,53.82,212.9,538.19,4.26,542.45
2023-01-04 07:00:00,IT,55.45,157.59,554.5,3.15,557.66
2023-01-04 07:00:00,HR,39.28,99.44,392.84,1.99,394.83
2023-01-04 07:00:00,R&D,77.38,218.95,773.82,4.38,778.2
2023-01-04 08:00:00,Production,121.57,400.09,1215.73,8,1223.73
2023-01-04 08:00:00,Admin,51.39,213.58,513.93,4.27,518.21
2023-01-04 08:00:00,IT,74.97,92.07,749.7,1.84,751.54
2023-01-04 08:00:00,HR,31.29,106.05,312.89,2.12,315.01
2023-01-04 08:00:00,R&D,102.16,218.8,1021.64,4.38,1026.01
2023-01-04 09:00:00,Production,125.53,467.46,1255.31,9.35,1264.66
2023-01-04 09:00:00,Admin,48.09,206.52,480.93,4.13,485.06
2023-01-04 09:00:00,IT,59.54,190.07,595.37,3.8,599.17
2023-01-04 09:00:00,HR,42.01,115.76,420.11,2.32,422.43
2023-01-04 09:00:00,R&D,83.95,263.48,839.51,5.27,844.78
2023-01-04 10:00:00,Production,132.77,442.85,1327.75,8.86,1336.6
2023-01-04 10:00:00,Admin,42.28,208.9,422.84,4.18,427.02
2023-01-04 10:00:00,IT,59.04,156.58,590.38,3.13,593.51
2023-01-04 10:00:00,HR,43.41,121.53,434.06,2.43,436.49
2023-01-04 10:00:00,R&D,75.12,278.92,751.17,5.58,756.75
2023-01-04 11:00:00,Production,140.94,528.5,1409.38,10.57,1419.95
2023-01-04 11:00:00,Admin,47.02,241.27,470.24,4.83,475.07
2023-01-04 11:00:00,IT,102.74,217.85,1027.42,4.36,1031.78
2023-01-04 11:00:00,HR,55.95,87.3,559.45,1.75,561.2
2023-01-04 11:00:00,R&D,48.95,240.89,489.45,4.82,494.27
2023-01-04 12:00:00,Production,152.84,550.49,1528.4,11.01,1539.41
2023-01-04 12:00:00,Admin,27.51,179.51,275.09,3.59,278.68
2023-01-04 12:00:00,IT,22.51,195.82,225.09,3.92,229.01
2023-01-04 12:00:00,HR,28.43,77.01,284.33,1.54,285.87
2023-01-04 12:00:00,R&D,100.45,323.19,1004.51,6.46,1010.98
2023-01-04 13:00:00,Production,133.6,528.77,1335.99,10.58,1346.57
2023-01-04 13:00:00,Admin,57.59,208.44,575.89,4.17,580.06
2023-01-04 13:00:00,IT,57.17,161.06,571.67,3.22,574.89
2023-01-04 13:00:00,HR,23.07,98.52,230.7,1.97,232.67
2023-01-04 13:00:00,R&D,99.42,231.48,994.18,4.63,998.81
2023-01-04 14:00:00,Production,138.37,421.47,1383.66,8.43,1392.09
2023-01-04 14:00:00,Admin,43.97,152.4,439.67,3.05,442.72
2023-01-04 14:00:00,IT,68.25,130.63,682.51,2.61,685.12
2023-01-04 14:00:00,HR,58.47,103.33,584.66,2.07,586.73
2023-01-04 14:00:00,R&D,48.14,263.21,481.4,5.26,486.67
2023-01-04 15:00:00,Production,147.95,496.24,1479.48,9.92,1489.41
2023-01-04 15:00:00,Admin,51.25,187.12,512.52,3.74,516.26
2023-01-04 15:00:00,IT,78.09,157.68,780.92,3.15,784.08
2023-01-04 15:00:00,HR,32.98,90.06,329.8,1.8,331.6
2023-01-04 15:00:00,R&D,102.99,240.97,1029.88,4.82,1034.7
2023-01-04 16:00:00,Production,95.12,465.35,951.23,9.31,960.53
2023-01-04 16:00:00,Admin,58.03,183.19,580.29,3.66,583.95
2023-01-04 16:00:00,IT,49.9,155.58,498.98,3.11,502.09
2023-01-04 16:00:00,HR,62.23,81.43,622.27,1.63,623.9
2023-01-04 16:00:00,R&D,92.68,262.41,926.76,5.25,932
2023-01-04 17:00:00,Production,144.49,581.17,1444.92,11.62,1456.54
2023-01-04 17:00:00,Admin,44.43,158.91,444.25,3.18,447.43
2023-01-04 17:00:00,IT,64.72,149.96,647.16,3,650.16
2023-01-04 17:00:00,HR,31.96,124.59,319.63,2.49,322.12
2023-01-04 17:00:00,R&D,99.53,283.12,995.28,5.66,1000.94
2023-01-04 18:00:00,Production,131.38,581.42,1313.8,11.63,1325.43
2023-01-04 18:00:00,Admin,38.99,178.66,389.92,3.57,393.5
2023-01-04 18:00:00,IT,60.51,134.6,605.11,2.69,607.8
2023-01-04 18:00:00,HR,33.78,110.52,337.82,2.21,340.03
2023-01-04 18:00:00,R&D,86.62,275.01,866.18,5.5,871.68
2023-01-04 19:00:00,Production,96.55,438.33,965.48,8.77,974.25
2023-01-04 19:00:00,Admin,66.73,212.57,667.26,4.25,671.51
2023-01-04 19:00:00,IT,61.45,136.38,614.47,2.73,617.19
2023-01-04 19:00:00,HR,45.39,86.19,453.88,1.72,455.6
2023-01-04 19:00:00,R&D,61.7,252.44,617.01,5.05,622.06
2023-01-04 20:00:00,Production,105.29,561.8,1052.89,11.24,1064.13
2023-01-04 20:00:00,Admin,44.66,157.79,446.61,3.16,449.76
2023-01-04 20:00:00,IT,78.2,152.83,781.96,3.06,785.02
2023-01-04 20:00:00,HR,32.51,103.38,325.08,2.07,327.15
2023-01-04 20:00:00,R&D,82.67,245.43,826.71,4.91,831.62
2023-01-04 21:00:00,Production,98.59,455.51,985.88,9.11,994.99
2023-01-04 21:00:00,Admin,31.64,215.24,316.38,4.3,320.68
2023-01-04 21:00:00,IT,92.34,127.37,923.36,2.55,925.91
2023-01-04 21:00:00,HR,39.94,112.58,399.39,2.25,401.64
2023-01-04 21:00:00,R&D,72.3,263.92,723.03,5.28,728.31
2023-01-04 22:00:00,Production,121.64,495.06,1216.37,9.9,1226.27
2023-01-04 22:00:00,Admin,55.68,217.99,556.84,4.36,561.2
2023-01-04 22:00:00,IT,57.38,134.89,573.76,2.7,576.45
2023-01-04 22:00:00,HR,29.63,119.7,296.34,2.39,298.74
2023-01-04 22:00:00,R&D,101.72,264.24,1017.18,5.28,1022.46
2023-01-04 23:00:00,Production,169.3,484.99,1692.98,9.7,1702.68
2023-01-04 23:00:00,Admin,50.1,160.64,501.04,3.21,504.25
2023-01-04 23:00:00,IT,54.42,130.15,544.24,2.6,546.85
2023-01-04 23:00:00,HR,40.57,107.95,405.66,2.16,407.82
2023-01-04 23:00:00,R&D,43.95,230.6,439.52,4.61,444.13
2023-01-05 00:00:00,Production,101.21,492.8,1012.13,9.86,1021.99
2023-01-05 00:00:00,Admin,55.4,161.53,554.01,3.23,557.24
2023-01-05 00:00:00,IT,56.8,179.81,567.98,3.6,571.58
2023-01-05 00:00:00,HR,34.36,93.84,343.64,1.88,345.51
2023-01-05 00:00:00,R&D,67.73,240.93,677.32,4.82,682.14
2023-01-05 01:00:00,Production,120.31,463.56,1203.14,9.27,1212.41
2023-01-05 01:00:00,Admin,54.37,235.72,543.69,4.71,548.41
2023-01-05 01:00:00,IT,67.49,195.77,674.93,3.92,678.84
2023-01-05 01:00:00,HR,26.33,96.63,263.31,1.93,265.24
2023-01-05 01:00:00,R&D,104.16,240.5,1041.56,4.81,1046.37
2023-01-05 02:00:00,Production,108.47,370.45,1084.7,7.41,1092.11
2023-01-05 02:00:00,Admin,58.63,176.11,586.31,3.52,589.83
2023-01-05 02:00:00,IT,37.82,153.67,378.16,3.07,381.24
2023-01-05 02:00:00,HR,30.06,99.54,300.59,1.99,302.58
2023-01-05 02:00:00,R&D,103.93,245.24,1039.31,4.9,1044.22
2023-01-05 03:00:00,Production,96.14,498,961.39,9.96,971.35
2023-01-05 03:00:00,Admin,48.27,251.35,482.71,5.03,487.73
2023-01-05 03:00:00,IT,46.88,104.47,468.78,2.09,470.87
2023-01-05 03:00:00,HR,33.31,115.6,333.09,2.31,335.4
2023-01-05 03:00:00,R&D,48.02,237.8,480.17,4.76,484.93
2023-01-05 04:00:00,Production,163.15,469.71,1631.46,9.39,1640.86
2023-01-05 04:00:00,Admin,52.77,223.98,527.65,4.48,532.13
2023-01-05 04:00:00,IT,60.48,134.93,604.8,2.7,607.5
2023-01-05 04:00:00,HR,40.89,125.83,408.86,2.52,411.38
2023-01-05 04:00:00,R&D,72.69,255.54,726.94,5.11,732.05
2023-01-05 05:00:00,Production,103.95,564.94,1039.5,11.3,1050.8
2023-01-05 05:00:00,Admin,62,180.29,620.04,3.61,623.65
2023-01-05 05:00:00,IT,53.23,141.28,532.29,2.83,535.11
2023-01-05 05:00:00,HR,51.86,110.78,518.57,2.22,520.79
2023-01-05 05:00:00,R&D,92.14,289.33,921.43,5.79,927.21
2023-01-05 06:00:00,Production,113.55,487.46,1135.46,9.75,1145.21
2023-01-05 06:00:00,Admin,56.42,236.74,564.17,4.73,568.9
2023-01-05 06:00:00,IT,50.35,168.56,503.47,3.37,506.84
2023-01-05 06:00:00,HR,54.56,126.99,545.56,2.54,548.1
2023-01-05 06:00:00,R&D,90.77,282.18,907.66,5.64,913.3
2023-01-05 07:00:00,Production,131.14,489.48,1311.36,9.79,1321.15
2023-01-05 07:00:00,Admin,39.55,141.01,395.52,2.82,398.34
2023-01-05 07:00:00,IT,68.69,152.95,686.92,3.06,689.98
2023-01-05 07:00:00,HR,37.79,95.85,377.87,1.92,379.79
2023-01-05 07:00:00,R&D,53.19,277.39,531.89,5.55,537.44
2023-01-05 08:00:00,Production,116.66,514.13,1166.58,10.28,1176.86
2023-01-05 08:00:00,Admin,62.14,195.8,621.37,3.92,625.29
2023-01-05 08:00:00,IT,69.94,173.47,699.43,3.47,702.9
2023-01-05 08:00:00,HR,43.26,100.45,432.63,2.01,434.64
2023-01-05 08:00:00,R&D,87.99,230.46,879.94,4.61,884.55
2023-01-05 09:00:00,Production,120.61,425.4,1206.1,8.51,1214.6
2023-01-05 09:00:00,Admin,53.09,251.07,530.88,5.02,535.9
2023-01-05 09:00:00,IT,31.51,151.57,315.12,3.03,318.15
2023-01-05 09:00:00,HR,47.53,105.72,475.33,2.11,477.45
2023-01-05 09:00:00,R&D,67.55,264.34,675.52,5.29,680.81
2023-01-05 10:00:00,Production,115.82,457.47,1158.2,9.15,1167.34
2023-01-05 10:00:00,Admin,52.61,157.98,526.07,3.16,529.23
2023-01-05 10:00:00,IT,42.06,158.89,420.62,3.18,423.8
2023-01-05 10:00:00,HR,80.45,184.88,804.47,3.7,808.17
2023-01-05 10:00:00,R&D,64.3,269.45,643.02,5.39,648.41
2023-01-05 11:00:00,Production,91,444.68,910.03,8.89,918.92
2023-01-05 11:00:00,Admin,57.22,188.82,572.24,3.78,576.01
2023-01-05 11:00:00,IT,47.74,108.12,477.42,2.16,479.58
2023-01-05 11:00:00,HR,42.25,113.99,422.47,2.28,424.75
2023-01-05 11:00:00,R&D,205.63,381.64,2056.32,7.63,2063.95
2023-01-05 12:00:00,Production,108.96,627.91,1089.63,12.56,1102.19
2023-01-05 12:00:00,Admin,51.26,179.36,512.64,3.59,516.23
2023-01-05 12:00:00,IT,90.92,174.17,909.23,3.48,912.71
2023-01-05 12:00:00,HR,33.75,112.42,337.52,2.25,339.77
2023-01-05 12:00:00,R&D,63.64,249.9,636.36,5,641.36
2023-01-05 13:00:00,Production,142.32,467.54,1423.18,9.35,1432.53
2023-01-05 13:00:00,Admin,50.88,244.33,508.84,4.89,513.73
2023-01-05 13:00:00,IT,53.52,132.28,535.23,2.65,537.88
2023-01-05 13:00:00,HR,39.17,98.17,391.73,1.96,393.7
2023-01-05 13:00:00,R&D,83.8,267.3,837.97,5.35,843.32
2023-01-05 14:00:00,Production,144.42,529.1,1444.21,10.58,1454.79
2023-01-05 14:00:00,Admin,61.47,190.87,614.74,3.82,618.56
2023-01-05 14:00:00,IT,88.27,180.86,882.69,3.62,886.31
2023-01-05 14:00:00,HR,25.89,82.38,258.92,1.65,260.57
2023-01-05 14:00:00,R&D,82.82,196.95,828.18,3.94,832.12
2023-01-05 15:00:00,Production,140.66,490.25,1406.59,9.81,1416.4
2023-01-05 15:00:00,Admin,55.14,184.02,551.36,3.68,555.04
2023-01-05 15:00:00,IT,43.33,148.97,433.29,2.98,436.27
2023-01-05 15:00:00,HR,39.72,126.58,397.25,2.53,399.78
2023-01-05 15:00:00,R&D,98,273.34,980.04,5.47,985.5
2023-01-05 16:00:00,Production,100.03,515.09,1000.32,10.3,1010.62
2023-01-05 16:00:00,Admin,53.53,203.65,535.35,4.07,539.42
2023-01-05 16:00:00,IT,58.5,145.93,584.98,2.92,587.9
2023-01-05 16:00:00,HR,43.55,96.68,435.5,1.93,437.44
2023-01-05 16:00:00,R&D,98.27,225.9,982.72,4.52,987.24
2023-01-05 17:00:00,Production,109.48,499.3,1094.78,9.99,1104.77
2023-01-05 17:00:00,Admin,25.76,226.52,257.58,4.53,262.11
2023-01-05 17:00:00,IT,63.71,151.75,637.06,3.03,640.1
2023-01-05 17:00:00,HR,24.37,92.06,243.75,1.84,245.59
2023-01-05 17:00:00,R&D,57.79,267.01,577.92,5.34,583.26
2023-01-05 18:00:00,Production,129.33,498.22,1293.29,9.96,1303.25
2023-01-05 18:00:00,Admin,41.92,190.54,419.16,3.81,422.97
2023-01-05 18:00:00,IT,48.98,133.79,489.81,2.68,492.49
2023-01-05 18:00:00,HR,50.18,139.95,501.75,2.8,504.55
2023-01-05 18:00:00,R&D,88.58,270.79,885.76,5.42,891.18
2023-01-05 19:00:00,Production,127.59,590.58,1275.9,11.81,1287.71
2023-01-05 19:00:00,Admin,39.28,112.36,392.79,2.25,395.03
2023-01-05 19:00:00,IT,53.27,190.2,532.74,3.8,536.55
2023-01-05 19:00:00,HR,46.19,130.86,461.92,2.62,464.53
2023-01-05 19:00:00,R&D,107.94,251.71,1079.45,5.03,1084.48
2023-01-05 20:00:00,Production,107.08,460.04,1070.81,9.2,1080.01
2023-01-05 20:00:00,Admin,61.62,176.95,616.19,3.54,619.73
2023-01-05 20:00:00,IT,64.85,144.95,648.46,2.9,651.36
2023-01-05 20:00:00,HR,36.4,107.67,363.95,2.15,366.11
2023-01-05 20:00:00,R&D,97.66,247.66,976.62,4.95,981.58
2023-01-05 21:00:00,Production,100.53,499.73,1005.31,9.99,1015.31
2023-01-05 21:00:00,Admin,45.74,234.45,457.36,4.69,462.05
2023-01-05 21:00:00,IT,32.54,154.01,325.38,3.08,328.46
2023-01-05 21:00:00,HR,58.73,116.2,587.33,2.32,589.65
2023-01-05 21:00:00,R&D,95.31,244.25,953.08,4.88,957.96
2023-01-05 22:00:00,Production,129.69,457.68,1296.95,9.15,1306.1
2023-01-05 22:00:00,Admin,58.34,187.17,583.38,3.74,587.12
2023-01-05 22:00:00,IT,54.98,141.93,549.78,2.84,552.62
2023-01-05 22:00:00,HR,42.98,111.41,429.8,2.23,432.03
2023-01-05 22:00:00,R&D,121.25,217.97,1212.5,4.36,1216.86
2023-01-05 23:00:00,Production,123.83,512.06,1238.3,10.24,1248.55
2023-01-05 23:00:00,Admin,49.2,213.57,492.04,4.27,496.31
2023-01-05 23:00:00,IT,77.23,178.65,772.31,3.57,775.88
2023-01-05 23:00:00,HR,38.13,114.79,381.29,2.3,383.58
2023-01-05 23:00:00,R&D,80.65,241.99,806.54,4.84,811.38
2023-01-06 00:00:00,Production,131.59,516.29,1315.93,10.33,1326.25
2023-01-06 00:00:00,Admin,41.95,217.89,419.46,4.36,423.82
2023-01-06 00:00:00,IT,62.53,176.35,625.27,3.53,628.8
2023-01-06 00:00:00,HR,36.96,70.67,369.63,1.41,371.05
2023-01-06 00:00:00,R&D,37.56,231.77,375.63,4.64,380.26
2023-01-06 01:00:00,Production,110.03,549.63,1100.33,10.99,1111.32
2023-01-06 01:00:00,Admin,58.41,216.4,584.06,4.33,588.39
2023-01-06 01:00:00,IT,51.52,141.79,515.21,2.84,518.04
2023-01-06 01:00:00,HR,56.15,95.17,561.54,1.9,563.44
2023-01-06 01:00:00,R&D,49.63,287.32,496.31,5.75,502.06
2023-01-06 02:00:00,Production,128.07,498.79,1280.75,9.98,1290.72
2023-01-06 02:00:00,Admin,53.72,176.3,537.24,3.53,540.77
2023-01-06 02:00:00,IT,53.03,154.02,530.31,3.08,533.39
2023-01-06 02:00:00,HR,35.98,107.86,359.79,2.16,361.95
2023-01-06 02:00:00,R&D,97.43,209.62,974.26,4.19,978.45
2023-01-06 03:00:00,Production,81.28,506.29,812.78,10.13,822.9
2023-01-06 03:00:00,Admin,55.14,205.39,551.39,4.11,555.5
2023-01-06 03:00:00,IT,70.85,163.35,708.54,3.27,711.81
2023-01-06 03:00:00,HR,44.1,96.38,440.98,1.93,442.91
2023-01-06 03:00:00,R&D,60.67,254.5,606.74,5.09,611.83
2023-01-06 04:00:00,Production,142.14,493.98,1421.42,9.88,1431.3
2023-01-06 04:00:00,Admin,52.53,198.1,525.29,3.96,529.26
2023-01-06 04:00:00,IT,51.97,148.19,519.7,2.96,522.66
2023-01-06 04:00:00,HR,37.78,106.33,377.81,2.13,379.94
2023-01-06 04:00:00,R&D,90.26,242.21,902.62,4.84,907.47
2023-01-06 05:00:00,Production,137.77,473.66,1377.73,9.47,1387.21
2023-01-06 05:00:00,Admin,53.67,255.15,536.73,5.1,541.83
2023-01-06 05:00:00,IT,31.72,144.07,317.22,2.88,320.1
2023-01-06 05:00:00,HR,29.46,83.98,294.63,1.68,296.31
2023-01-06 05:00:00,R&D,88.57,276.97,885.66,5.54,891.2
2023-01-06 06:00:00,Production,117.91,491.56,1179.11,9.83,1188.94
2023-01-06 06:00:00,Admin,50.83,185.99,508.31,3.72,512.03
2023-01-06 06:00:00,IT,61.05,173.24,610.51,3.46,613.97
2023-01-06 06:00:00,HR,43.48,117.45,434.75,2.35,437.1
2023-01-06 06:00:00,R&D,99.5,265.03,995.04,5.3,1000.34
2023-01-06 07:00:00,Production,133.07,634.38,1330.66,12.69,1343.34
2023-01-06 07:00:00,Admin,43.46,145.08,434.59,2.9,437.49
2023-01-06 07:00:00,IT,73.29,154.6,732.87,3.09,735.96
2023-01-06 07:00:00,HR,56.12,119.72,561.23,2.39,563.62
2023-01-06 07:00:00,R&D,59.71,273.49,597.12,5.47,602.59
2023-01-06 08:00:00,Production,115.08,457.84,1150.79,9.16,1159.94
2023-01-06 08:00:00,Admin,54.24,204.3,542.42,4.09,546.51
2023-01-06 08:00:00,IT,60.65,183.9,606.54,3.68,610.22
2023-01-06 08:00:00,HR,38.94,97.23,389.45,1.94,391.39
2023-01-06 08:00:00,R&D,67.76,248.89,677.65,4.98,682.62
2023-01-06 09:00:00,Production,115.6,396.61,1155.96,7.93,1163.89
2023-01-06 09:00:00,Admin,34.95,222.8,349.53,4.46,353.98
2023-01-06 09:00:00,IT,91.62,227.96,916.24,4.56,920.8
2023-01-06 09:00:00,HR,36.91,88.72,369.08,1.77,370.85
2023-01-06 09:00:00,R&D,89.6,331.93,896.03,6.64,902.67
2023-01-06 10:00:00,Production,116.8,533.57,1167.97,10.67,1178.64
2023-01-06 10:00:00,Admin,41.14,208.06,411.38,4.16,415.54
2023-01-06 10:00:00,IT,76.14,150.43,761.4,3.01,764.41
2023-01-06 10:00:00,HR,36.01,90.21,360.09,1.8,361.89
2023-01-06 10:00:00,R&D,43.94,202.48,439.37,4.05,443.42
2023-01-06 11:00:00,Production,135.44,576.57,1354.4,11.53,1365.94
2023-01-06 11:00:00,Admin,45.17,204.4,451.69,4.09,455.78
2023-01-06 11:00:00,IT,62.17,137.7,621.73,2.75,624.48
2023-01-06 11:00:00,HR,37.31,86.63,373.15,1.73,374.88
2023-01-06 11:00:00,R&D,62.24,240.79,622.37,4.82,627.19
2023-01-06 12:00:00,Production,117.37,503.84,1173.75,10.08,1183.83
2023-01-06 12:00:00,Admin,55.12,194.95,551.19,3.9,555.09
2023-01-06 12:00:00,IT,43.64,178.22,436.44,3.56,440
2023-01-06 12:00:00,HR,42.07,111.38,420.67,2.23,422.9
2023-01-06 12:00:00,R&D,67.75,260.85,677.51,5.22,682.73
2023-01-06 13:00:00,Production,121.17,462.76,1211.67,9.26,1220.93
2023-01-06 13:00:00,Admin,49.67,193.76,496.68,3.88,500.55
2023-01-06 13:00:00,IT,100.17,140.29,1001.72,2.81,1004.52
2023-01-06 13:00:00,HR,41.6,84.58,415.99,1.69,417.68
2023-01-06 13:00:00,R&D,97.11,288.62,971.09,5.77,976.86
2023-01-06 14:00:00,Production,107.08,588.77,1070.75,11.78,1082.53
2023-01-06 14:00:00,Admin,40.56,167.16,405.61,3.34,408.96
2023-01-06 14:00:00,IT,80.89,145,808.87,2.9,811.77
2023-01-06 14:00:00,HR,21.81,89.6,218.07,1.79,219.86
2023-01-06 14:00:00,R&D,106.09,200.13,1060.87,4,1064.87
2023-01-06 15:00:00,Production,100.26,574.1,1002.64,11.48,1014.12
2023-01-06 15:00:00,Admin,38.94,193.55,389.43,3.87,393.3
2023-01-06 15:00:00,IT,45.53,141.4,455.34,2.83,458.17
2023-01-06 15:00:00,HR,53.1,120.94,531.03,2.42,533.45
2023-01-06 15:00:00,R&D,76.99,228.59,769.88,4.57,774.45
2023-01-06 16:00:00,Production,139.3,580.78,1392.97,11.62,1404.59
2023-01-06 16:00:00,Admin,68.91,186.14,689.14,3.72,692.86
2023-01-06 16:00:00,IT,52.89,149.71,528.92,2.99,531.92
2023-01-06 16:00:00,HR,38.98,106.14,389.79,2.12,391.91
2023-01-06 16:00:00,R&D,78.23,238.9,782.33,4.78,787.11
2023-01-06 17:00:00,Production,83.92,482.25,839.24,9.65,848.89
2023-01-06 17:00:00,Admin,56.97,189.99,569.7,3.8,573.5
2023-01-06 17:00:00,IT,36.91,120.27,369.05,2.41,371.46
2023-01-06 17:00:00,HR,28.06,102.14,280.61,2.04,282.65
2023-01-06 17:00:00,R&D,111.46,257.51,1114.56,5.15,1119.71
2023-01-06 18:00:00,Production,83.98,472.87,839.79,9.46,849.25
2023-01-06 18:00:00,Admin,37.39,174.05,373.85,3.48,377.34
2023-01-06 18:00:00,IT,30.31,164.96,303.11,3.3,306.4
2023-01-06 18:00:00,HR,38.28,83.38,382.81,1.67,384.48
2023-01-06 18:00:00,R&D,29.39,241.42,293.94,4.83,298.77
2023-01-06 19:00:00,Production,125.84,544.97,1258.37,10.9,1269.27
2023-01-06 19:00:00,Admin,37.7,214.9,377.05,4.3,381.34
2023-01-06 19:00:00,IT,59.55,138.65,595.48,2.77,598.25
2023-01-06 19:00:00,HR,42.54,107.02,425.37,2.14,427.51
2023-01-06 19:00:00,R&D,72.76,258.4,727.65,5.17,732.82
2023-01-06 20:00:00,Production,132.43,481.52,1324.31,9.63,1333.94
2023-01-06 20:00:00,Admin,48.75,164.82,487.54,3.3,490.83
2023-01-06 20:00:00,IT,76.89,148.97,768.91,2.98,771.89
2023-01-06 20:00:00,HR,25.52,87.36,255.19,1.75,256.94
2023-01-06 20:00:00,R&D,68.09,291.23,680.87,5.82,686.69
2023-01-06 21:00:00,Production,174.32,486.51,1743.19,9.73,1752.92
2023-01-06 21:00:00,Admin,49.45,208.57,494.51,4.17,498.68
2023-01-06 21:00:00,IT,66.22,179.84,662.2,3.6,665.8
2023-01-06 21:00:00,HR,38.03,97.73,380.27,1.95,382.22
2023-01-06 21:00:00,R&D,103.32,243.87,1033.16,4.88,1038.04
2023-01-06 22:00:00,Production,131.87,352.98,1318.71,7.06,1325.77
2023-01-06 22:00:00,Admin,69.57,192.76,695.71,3.86,699.56
2023-01-06 22:00:00,IT,48.41,158.14,484.07,3.16,487.23
2023-01-06 22:00:00,HR,51.45,92.03,514.54,1.84,516.38
2023-01-06 22:00:00,R&D,99.06,265.39,990.63,5.31,995.93
2023-01-06 23:00:00,Production,130.3,535.78,1303.01,10.72,1313.72
2023-01-06 23:00:00,Admin,58,222.63,580.04,4.45,584.49
2023-01-06 23:00:00,IT,68.77,158.99,687.68,3.18,690.86
2023-01-06 23:00:00,HR,39.73,86.77,397.35,1.74,399.08
2023-01-06 23:00:00,R&D,47.19,201.02,471.95,4.02,475.97
2023-01-07 00:00:00,Production,104.15,484.6,1041.52,9.69,1051.21
2023-01-07 00:00:00,Admin,50.3,218.26,503.02,4.37,507.38
2023-01-07 00:00:00,IT,60.02,133.66,600.18,2.67,602.85
2023-01-07 00:00:00,HR,38.21,101.24,382.08,2.02,384.1
2023-01-07 00:00:00,R&D,47.85,227.12,478.49,4.54,483.03
2023-01-07 01:00:00,Production,137.46,468.5,1374.58,9.37,1383.95
2023-01-07 01:00:00,Admin,58.29,194.19,582.95,3.88,586.83
2023-01-07 01:00:00,IT,36.89,147.35,368.88,2.95,371.83
2023-01-07 01:00:00,HR,40.6,104.16,405.99,2.08,408.08
2023-01-07 01:00:00,R&D,62.91,260.05,629.07,5.2,634.27
2023-01-07 02:00:00,Production,59.61,509.19,596.1,10.18,606.28
2023-01-07 02:00:00,Admin,43.51,205.67,435.11,4.11,439.22
2023-01-07 02:00:00,IT,72.11,130.53,721.07,2.61,723.68
2023-01-07 02:00:00,HR,42.37,120.55,423.66,2.41,426.07
2023-01-07 02:00:00,R&D,87.85,234.73,878.48,4.69,883.18
2023-01-07 03:00:00,Production,83.33,498.6,833.33,9.97,843.3
2023-01-07 03:00:00,Admin,44.76,204.57,447.59,4.09,451.68
2023-01-07 03:00:00,IT,50.61,150.31,506.07,3.01,509.08
2023-01-07 03:00:00,HR,36.72,102.33,367.21,2.05,369.26
2023-01-07 03:00:00,R&D,62.83,283.77,628.31,5.68,633.99
2023-01-07 04:00:00,Production,93.08,459.04,930.83,9.18,940.01
2023-01-07 04:00:00,Admin,60.27,180.09,602.74,3.6,606.34
2023-01-07 04:00:00,IT,72.76,147.25,727.63,2.95,730.58
2023-01-07 04:00:00,HR,39.34,129.73,393.45,2.59,396.04
2023-01-07 04:00:00,R&D,171.74,515.72,1717.36,10.31,1727.67
2023-01-07 05:00:00,Production,123.83,503.42,1238.3,10.07,1248.37
2023-01-07 05:00:00,Admin,50.89,205.92,508.87,4.12,512.98
2023-01-07 05:00:00,IT,63.05,144.31,630.5,2.89,633.38
2023-01-07 05:00:00,HR,38.61,93.25,386.06,1.86,387.92
2023-01-07 05:00:00,R&D,23.35,250.51,233.5,5.01,238.51
2023-01-07 06:00:00,Production,108.99,438.96,1089.89,8.78,1098.67
2023-01-07 06:00:00,Admin,62.35,190.4,623.51,3.81,627.32
2023-01-07 06:00:00,IT,69.33,127.22,693.33,2.54,695.88
2023-01-07 06:00:00,HR,37.27,105.48,372.7,2.11,374.81
2023-01-07 06:00:00,R&D,48.92,274.54,489.25,5.49,494.74
2023-01-07 07:00:00,Production,145.49,540.5,1454.92,10.81,1465.73
2023-01-07 07:00:00,Admin,38.11,249.28,381.06,4.99,386.04
2023-01-07 07:00:00,IT,62.88,147.04,628.84,2.94,631.78
